16:51:05 | INFO    | 06_train_sequence | device=cuda progress=tqdm max_minutes=10.0
01:28:14 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  16/60  train 0.10035  val 0.06742  lr 1.00e-03  0.4s
01:28:14 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  17/60  train 0.09763  val 0.07230  lr 1.00e-03  0.4s
01:28:14 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  18/60  train 0.09620  val 0.07027  lr 1.00e-03  0.3s
01:28:15 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  19/60  train 0.09523  val 0.06403  lr 1.00e-03  0.4s  *
01:28:15 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  20/60  train 0.09414  val 0.07187  lr 1.00e-03  0.3s
01:28:16 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  21/60  train 0.09321  val 0.06691  lr 1.00e-03  0.3s
01:28:16 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  22/60  train 0.09326  val 0.06612  lr 1.00e-03  0.3s
01:28:16 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  23/60  train 0.08981  val 0.06236  lr 1.00e-03  0.3s  *
01:28:17 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  24/60  train 0.09013  val 0.06355  lr 1.00e-03  0.3s
01:28:17 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  25/60  train 0.09117  val 0.06782  lr 1.00e-03  0.4s
01:28:18 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  26/60  train 0.08790  val 0.06534  lr 1.00e-03  0.3s
01:28:18 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  27/60  train 0.08590  val 0.06680  lr 1.00e-03  0.4s
01:28:18 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  28/60  train 0.08683  val 0.06919  lr 5.00e-04  0.4s
01:28:19 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  29/60  train 0.08303  val 0.06569  lr 5.00e-04  0.4s
01:28:19 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  30/60  train 0.08346  val 0.06572  lr 5.00e-04  0.4s
01:28:19 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  31/60  train 0.08296  val 0.06368  lr 5.00e-04  0.3s
01:28:20 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  32/60  train 0.08295  val 0.06615  lr 5.00e-04  0.4s
01:28:20 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s42 epoch  33/60  train 0.08145  val 0.06673  lr 2.50e-04  0.4s
01:28:20 | INFO    | 06_train_sequence |   gru_h32_l1_w168_H1_s42  RMSE   32.18  MAE   14.85  R2  0.883  skill -0.5121  (12513 params, 13 s, early stopping after 10 epochs without improvement)
01:28:20 | INFO    | 06_train_sequence | [52/675] gru_h32_l1_w168_H1_s1337
01:28:22 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337: 12513 params | train 22030 windows, val 4366 | 87 steps/epoch | matrix 12.8 MB on device
01:28:22 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   1/60  train 1.72445  val 0.22171  lr 1.00e-03  0.3s  *
01:28:22 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   2/60  train 0.16107  val 0.09340  lr 1.00e-03  0.4s  *
01:28:23 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   3/60  train 0.12862  val 0.08127  lr 1.00e-03  0.3s  *
01:28:23 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   4/60  train 0.12323  val 0.07896  lr 1.00e-03  0.3s  *
01:28:24 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   5/60  train 0.11667  val 0.07824  lr 1.00e-03  0.4s  *
01:28:24 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   6/60  train 0.11613  val 0.08109  lr 1.00e-03  0.3s
01:28:24 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   7/60  train 0.11207  val 0.07761  lr 1.00e-03  0.4s  *
01:28:25 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   8/60  train 0.10904  val 0.07410  lr 1.00e-03  0.3s  *
01:28:25 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch   9/60  train 0.10670  val 0.07413  lr 1.00e-03  0.4s
01:28:26 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  10/60  train 0.10614  val 0.06768  lr 1.00e-03  0.4s  *
01:28:26 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  11/60  train 0.10259  val 0.07107  lr 1.00e-03  0.3s
01:28:26 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  12/60  train 0.10056  val 0.06736  lr 1.00e-03  0.3s  *
01:28:27 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  13/60  train 0.10003  val 0.07813  lr 1.00e-03  0.4s
01:28:27 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  14/60  train 0.10118  val 0.06944  lr 1.00e-03  0.4s
01:28:28 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  15/60  train 0.09552  val 0.06775  lr 1.00e-03  0.4s
01:28:28 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  16/60  train 0.09448  val 0.06696  lr 1.00e-03  0.4s  *
01:28:29 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  17/60  train 0.09466  val 0.07176  lr 1.00e-03  0.4s
01:28:29 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  18/60  train 0.09292  val 0.06732  lr 1.00e-03  0.3s
01:28:29 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  19/60  train 0.09338  val 0.06549  lr 1.00e-03  0.3s  *
01:28:30 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  20/60  train 0.09193  val 0.06825  lr 1.00e-03  0.4s
01:28:30 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  21/60  train 0.09065  val 0.06921  lr 1.00e-03  0.5s
01:28:31 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  22/60  train 0.08976  val 0.06689  lr 1.00e-03  0.4s
01:28:31 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  23/60  train 0.08727  val 0.06918  lr 1.00e-03  0.4s
01:28:31 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  24/60  train 0.08789  val 0.06825  lr 5.00e-04  0.3s
01:28:32 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  25/60  train 0.08615  val 0.06566  lr 5.00e-04  0.4s
01:28:32 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  26/60  train 0.08380  val 0.06696  lr 5.00e-04  0.3s
01:28:33 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  27/60  train 0.08177  val 0.06633  lr 5.00e-04  0.3s
01:28:33 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  28/60  train 0.08350  val 0.06647  lr 5.00e-04  0.4s
01:28:33 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s1337 epoch  29/60  train 0.08330  val 0.06626  lr 2.50e-04  0.3s
01:28:33 | INFO    | 06_train_sequence |   gru_h32_l1_w168_H1_s1337  RMSE   30.64  MAE   14.36  R2  0.894  skill -0.4397  (12513 params, 12 s, early stopping after 10 epochs without improvement)
01:28:33 | INFO    | 06_train_sequence | [53/675] gru_h32_l1_w168_H1_s2024
01:28:35 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024: 12513 params | train 22030 windows, val 4366 | 87 steps/epoch | matrix 12.8 MB on device
01:28:35 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   1/60  train 1.95734  val 0.24755  lr 1.00e-03  0.4s  *
01:28:36 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   2/60  train 0.17867  val 0.10143  lr 1.00e-03  0.3s  *
01:28:36 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   3/60  train 0.13699  val 0.08678  lr 1.00e-03  0.4s  *
01:28:36 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   4/60  train 0.12583  val 0.07888  lr 1.00e-03  0.4s  *
01:28:37 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   5/60  train 0.12051  val 0.07554  lr 1.00e-03  0.3s  *
01:28:37 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   6/60  train 0.11485  val 0.07512  lr 1.00e-03  0.3s  *
01:28:37 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   7/60  train 0.11084  val 0.07693  lr 1.00e-03  0.3s
01:28:38 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   8/60  train 0.11119  val 0.07578  lr 1.00e-03  0.3s
01:28:38 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch   9/60  train 0.10771  val 0.07197  lr 1.00e-03  0.4s  *
01:28:39 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  10/60  train 0.10585  val 0.07333  lr 1.00e-03  0.4s
01:28:39 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  11/60  train 0.10391  val 0.07211  lr 1.00e-03  0.4s
01:28:40 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  12/60  train 0.10258  val 0.07258  lr 1.00e-03  0.4s
01:28:40 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  13/60  train 0.09979  val 0.07408  lr 1.00e-03  0.4s
01:28:40 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  14/60  train 0.09778  val 0.07248  lr 5.00e-04  0.4s
01:28:41 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  15/60  train 0.09512  val 0.07199  lr 5.00e-04  0.4s
01:28:41 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  16/60  train 0.09437  val 0.07195  lr 5.00e-04  0.4s
01:28:42 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  17/60  train 0.09469  val 0.07160  lr 5.00e-04  0.3s  *
01:28:42 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  18/60  train 0.09402  val 0.07211  lr 5.00e-04  0.4s
01:28:42 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  19/60  train 0.09201  val 0.07258  lr 5.00e-04  0.3s
01:28:43 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  20/60  train 0.09080  val 0.07322  lr 5.00e-04  0.3s
01:28:43 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  21/60  train 0.09223  val 0.07919  lr 5.00e-04  0.4s
01:28:44 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  22/60  train 0.09088  val 0.06854  lr 5.00e-04  0.3s  *
01:28:44 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  23/60  train 0.09135  val 0.07285  lr 5.00e-04  0.4s
01:28:44 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  24/60  train 0.08851  val 0.07401  lr 5.00e-04  0.4s
01:28:45 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  25/60  train 0.08909  val 0.07170  lr 5.00e-04  0.3s
01:28:45 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  26/60  train 0.08798  val 0.07022  lr 5.00e-04  0.4s
01:28:46 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  27/60  train 0.08590  val 0.07090  lr 2.50e-04  0.4s
01:28:46 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  28/60  train 0.08773  val 0.07100  lr 2.50e-04  0.3s
01:28:46 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  29/60  train 0.08687  val 0.07068  lr 2.50e-04  0.3s
01:28:47 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  30/60  train 0.08599  val 0.06872  lr 2.50e-04  0.4s
01:28:47 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  31/60  train 0.08443  val 0.06911  lr 2.50e-04  0.4s
01:28:48 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s2024 epoch  32/60  train 0.08473  val 0.07267  lr 1.25e-04  0.4s
01:28:48 | INFO    | 06_train_sequence |   gru_h32_l1_w168_H1_s2024  RMSE   30.53  MAE   14.72  R2  0.895  skill -0.4346  (12513 params, 13 s, early stopping after 10 epochs without improvement)
01:28:48 | INFO    | 06_train_sequence | [54/675] gru_h32_l1_w168_H1_s7
01:28:49 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7: 12513 params | train 22030 windows, val 4366 | 87 steps/epoch | matrix 12.8 MB on device
01:28:49 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   1/60  train 1.84642  val 0.20303  lr 1.00e-03  0.4s  *
01:28:50 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   2/60  train 0.15853  val 0.08479  lr 1.00e-03  0.4s  *
01:28:50 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   3/60  train 0.13091  val 0.08247  lr 1.00e-03  0.4s  *
01:28:50 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   4/60  train 0.12136  val 0.07809  lr 1.00e-03  0.3s  *
01:28:51 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   5/60  train 0.11518  val 0.07240  lr 1.00e-03  0.3s  *
01:28:51 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   6/60  train 0.11163  val 0.07290  lr 1.00e-03  0.4s
01:28:52 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   7/60  train 0.10949  val 0.07288  lr 1.00e-03  0.4s
01:28:52 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   8/60  train 0.10567  val 0.06911  lr 1.00e-03  0.3s  *
01:28:52 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch   9/60  train 0.10465  val 0.07758  lr 1.00e-03  0.3s
01:28:53 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  10/60  train 0.10332  val 0.07038  lr 1.00e-03  0.4s
01:28:53 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  11/60  train 0.10112  val 0.06661  lr 1.00e-03  0.3s  *
01:28:54 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  12/60  train 0.09940  val 0.06804  lr 1.00e-03  0.4s
01:28:54 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  13/60  train 0.09889  val 0.06809  lr 1.00e-03  0.4s
01:28:54 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  14/60  train 0.09707  val 0.06999  lr 1.00e-03  0.4s
01:28:55 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  15/60  train 0.09546  val 0.06924  lr 1.00e-03  0.4s
01:28:55 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  16/60  train 0.09617  val 0.06897  lr 5.00e-04  0.4s
01:28:56 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  17/60  train 0.09257  val 0.06624  lr 5.00e-04  0.3s  *
01:28:56 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  18/60  train 0.09115  val 0.06555  lr 5.00e-04  0.3s  *
01:28:56 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  19/60  train 0.09075  val 0.06790  lr 5.00e-04  0.4s
01:28:57 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  20/60  train 0.08946  val 0.06600  lr 5.00e-04  0.4s
01:28:57 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  21/60  train 0.09126  val 0.06850  lr 5.00e-04  0.4s
01:28:58 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  22/60  train 0.09027  val 0.06654  lr 5.00e-04  0.4s
01:28:58 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  23/60  train 0.08989  val 0.06571  lr 2.50e-04  0.4s
01:28:59 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  24/60  train 0.08700  val 0.06550  lr 2.50e-04  0.4s
01:28:59 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  25/60  train 0.08871  val 0.06656  lr 2.50e-04  0.4s
01:28:59 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  26/60  train 0.08776  val 0.06490  lr 2.50e-04  0.4s  *
01:29:00 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  27/60  train 0.08652  val 0.06548  lr 2.50e-04  0.4s
01:29:00 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  28/60  train 0.08723  val 0.06774  lr 2.50e-04  0.4s
01:29:01 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  29/60  train 0.08705  val 0.06538  lr 2.50e-04  0.3s
01:29:01 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  30/60  train 0.08619  val 0.07007  lr 2.50e-04  0.4s
01:29:01 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  31/60  train 0.08643  val 0.06534  lr 1.25e-04  0.4s
01:29:02 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  32/60  train 0.08569  val 0.06611  lr 1.25e-04  0.4s
01:29:02 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  33/60  train 0.08449  val 0.06599  lr 1.25e-04  0.3s
01:29:03 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  34/60  train 0.08569  val 0.06677  lr 1.25e-04  0.4s
01:29:03 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  35/60  train 0.08298  val 0.06880  lr 1.25e-04  0.4s
01:29:03 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s7 epoch  36/60  train 0.08341  val 0.06512  lr 6.25e-05  0.4s
01:29:03 | INFO    | 06_train_sequence |   gru_h32_l1_w168_H1_s7  RMSE   29.88  MAE   14.35  R2  0.899  skill -0.4043  (12513 params, 14 s, early stopping after 10 epochs without improvement)
01:29:03 | INFO    | 06_train_sequence | [55/675] gru_h32_l1_w168_H1_s31415
01:29:05 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415: 12513 params | train 22030 windows, val 4366 | 87 steps/epoch | matrix 12.8 MB on device
01:29:05 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   1/60  train 1.83970  val 0.21631  lr 1.00e-03  0.4s  *
01:29:06 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   2/60  train 0.17183  val 0.08999  lr 1.00e-03  0.4s  *
01:29:06 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   3/60  train 0.13860  val 0.08370  lr 1.00e-03  0.4s  *
01:29:06 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   4/60  train 0.12818  val 0.07509  lr 1.00e-03  0.4s  *
01:29:07 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   5/60  train 0.11915  val 0.07461  lr 1.00e-03  0.4s  *
01:29:07 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   6/60  train 0.11612  val 0.07511  lr 1.00e-03  0.4s
01:29:08 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   7/60  train 0.11353  val 0.06872  lr 1.00e-03  0.4s  *
01:29:08 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   8/60  train 0.11030  val 0.07091  lr 1.00e-03  0.5s
01:29:09 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch   9/60  train 0.10688  val 0.07539  lr 1.00e-03  0.4s
01:29:09 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  10/60  train 0.10597  val 0.06706  lr 1.00e-03  0.4s  *
01:29:10 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  11/60  train 0.10250  val 0.06821  lr 1.00e-03  0.4s
01:29:10 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  12/60  train 0.10036  val 0.06789  lr 1.00e-03  0.4s
01:29:10 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  13/60  train 0.10306  val 0.06640  lr 1.00e-03  0.4s  *
01:29:11 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  14/60  train 0.10060  val 0.06831  lr 1.00e-03  0.4s
01:29:11 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  15/60  train 0.09787  val 0.07109  lr 1.00e-03  0.4s
01:29:12 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  16/60  train 0.09871  val 0.06404  lr 1.00e-03  0.4s  *
01:29:12 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  17/60  train 0.09602  val 0.06518  lr 1.00e-03  0.4s
01:29:12 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  18/60  train 0.09466  val 0.06543  lr 1.00e-03  0.4s
01:29:13 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  19/60  train 0.09294  val 0.06671  lr 1.00e-03  0.4s
01:29:13 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  20/60  train 0.09246  val 0.06730  lr 1.00e-03  0.4s
01:29:14 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  21/60  train 0.09157  val 0.07335  lr 5.00e-04  0.4s
01:29:14 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  22/60  train 0.09048  val 0.06323  lr 5.00e-04  0.4s  *
01:29:15 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  23/60  train 0.08895  val 0.06251  lr 5.00e-04  0.4s  *
01:29:15 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  24/60  train 0.08784  val 0.06263  lr 5.00e-04  0.4s
01:29:15 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  25/60  train 0.08801  val 0.06521  lr 5.00e-04  0.4s
01:29:16 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  26/60  train 0.08662  val 0.06451  lr 5.00e-04  0.4s
01:29:16 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  27/60  train 0.08610  val 0.07260  lr 5.00e-04  0.4s
01:29:16 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  28/60  train 0.08743  val 0.06356  lr 2.50e-04  0.3s
01:29:17 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  29/60  train 0.08340  val 0.06428  lr 2.50e-04  0.4s
01:29:17 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  30/60  train 0.08665  val 0.06291  lr 2.50e-04  0.4s
01:29:18 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  31/60  train 0.08279  val 0.06377  lr 2.50e-04  0.4s
01:29:18 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  32/60  train 0.08390  val 0.06444  lr 2.50e-04  0.4s
01:29:19 | INFO    | 06_train_sequence | gru_h32_l1_w168_H1_s31415 epoch  33/60  train 0.08348  val 0.06411  lr 1.25e-04  0.4s
01:29:19 | INFO    | 06_train_sequence |   gru_h32_l1_w168_H1_s31415  RMSE   30.71  MAE   14.62  R2  0.893  skill -0.4433  (12513 params, 14 s, early stopping after 10 epochs without improvement)
01:29:19 | INFO    | 06_train_sequence | [56/675] gru_h32_l1_w168_H3_s42
01:29:20 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42: 12513 params | train 22004 windows, val 4356 | 86 steps/epoch | matrix 12.8 MB on device
01:29:21 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   1/60  train 2.18066  val 0.31995  lr 1.00e-03  0.4s  *
01:29:21 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   2/60  train 0.23802  val 0.15391  lr 1.00e-03  0.3s  *
01:29:21 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   3/60  train 0.18843  val 0.13553  lr 1.00e-03  0.3s  *
01:29:22 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   4/60  train 0.17868  val 0.13748  lr 1.00e-03  0.3s
01:29:22 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   5/60  train 0.16959  val 0.13148  lr 1.00e-03  0.3s  *
01:29:22 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   6/60  train 0.16297  val 0.12949  lr 1.00e-03  0.3s  *
01:29:23 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   7/60  train 0.16093  val 0.12885  lr 1.00e-03  0.3s  *
01:29:23 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   8/60  train 0.15512  val 0.13430  lr 1.00e-03  0.4s
01:29:24 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch   9/60  train 0.15039  val 0.13049  lr 1.00e-03  0.3s
01:29:24 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  10/60  train 0.14922  val 0.13651  lr 1.00e-03  0.4s
01:29:24 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  11/60  train 0.14640  val 0.12921  lr 1.00e-03  0.4s
01:29:25 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  12/60  train 0.14491  val 0.13728  lr 5.00e-04  0.3s
01:29:25 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  13/60  train 0.14318  val 0.12799  lr 5.00e-04  0.3s  *
01:29:25 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  14/60  train 0.14127  val 0.13075  lr 5.00e-04  0.4s
01:29:26 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  15/60  train 0.14008  val 0.12948  lr 5.00e-04  0.4s
01:29:26 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  16/60  train 0.13688  val 0.13280  lr 5.00e-04  0.4s
01:29:27 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  17/60  train 0.13767  val 0.13268  lr 5.00e-04  0.4s
01:29:27 | INFO    | 06_train_sequence | gru_h32_l1_w168_H3_s42 epoch  18/60  train 0.13666  val 0.13488  lr 2.50e-04  0.3s
