model,window,horizon_h,seed,n_params,rmse,mae,r2,smape,bias,n,skill_vs_persistence
lstm_h64_l1,48,24,42,21569,57.66532861241106,36.97304134769257,0.6092152112822236,32.42399384672348,-4.129269821893427,9083,0.2182499988944261
lstm_h64_l1,48,24,1337,21569,57.14889806183705,35.89064458727948,0.6161833331721482,32.1794601346474,-12.067641662448223,9083,0.22525107897489738
lstm_h64_l1,48,24,2024,21569,57.31318658294432,36.834913307474714,0.613973410998848,32.63713157202144,-4.8632007383027815,9083,0.22302387322323192
lstm_h64_l1,48,24,7,21569,59.30773286084042,36.97073711828127,0.5866378062403419,32.54306840735758,-14.208239062363617,9083,0.1959844616310329
lstm_h64_l1,48,24,31415,21569,57.81004525177354,36.96505892328946,0.6072513267315223,32.61394867337265,-4.179077217558456,9083,0.21628812274277842
lstm_h64_l1,168,1,42,21569,33.55916544220834,19.42521695714098,0.866840584766793,18.071112437381306,-2.071456546185756,9334,0.08262155338327448
lstm_h64_l1,168,1,1337,21569,33.344719690637675,19.5376773997516,0.8685369460816107,17.884849533374062,0.45096123144674105,9334,0.08848367503818377
lstm_h64_l1,168,1,2024,21569,33.144118769624974,19.292470488817973,0.8701139444488506,17.80874010847357,-1.6937826855467921,9334,0.09396733230091947
lstm_h64_l1,168,1,7,21569,33.193917799241554,19.540912034079913,0.8697233437026852,17.933959648160318,0.9735370047342262,9334,0.09260601845921057
lstm_h64_l1,168,1,31415,21569,33.10096530524098,19.40281534926541,0.8704519461588704,17.878145931879473,-1.0474936840493505,9334,0.09514698196148352
lstm_h64_l1,168,3,42,21569,48.80692611721688,30.50525928303898,0.7183768279427388,26.900372596195517,-5.076312142044599,9311,0.1920347945509936
lstm_h64_l1,168,3,1337,21569,49.163536480435596,31.292270735443424,0.7142464043622341,27.152966589831053,0.8142319402944292,9311,0.18613135443900486
lstm_h64_l1,168,3,2024,21569,49.058334240205696,30.393305439513504,0.7154680314734876,26.804339608197836,-6.830407508086332,9311,0.18787290541144075
lstm_h64_l1,168,3,7,21569,48.94482797562244,30.71008507192396,0.7167831515071756,27.26915272297234,-6.982119252973822,9311,0.18975192381476136
lstm_h64_l1,168,3,31415,21569,49.0677060720885,30.483036067962523,0.7153593102736959,26.95678672755177,-6.237543421103273,9311,0.18771776115887218
lstm_h64_l1,168,6,42,21569,56.70336965403822,36.02844323532417,0.6195188345071345,31.285449430500673,-7.761925080336052,9277,0.31411105356215574
lstm_h64_l1,168,6,1337,21569,56.645101358322904,36.22711313438065,0.6203003964593379,31.543405333148332,-7.079041962064027,9277,0.3148158719918672
lstm_h64_l1,168,6,2024,21569,56.53168058865273,35.82959566493956,0.6218194229873426,31.208116687243653,-7.790234737155741,9277,0.31618781959723674
lstm_h64_l1,168,6,7,21569,56.99879436334319,36.27314050604067,0.6155438908744324,31.590836476431416,-7.467469939003874,9277,0.3105375702955848
lstm_h64_l1,168,6,31415,21569,57.09014175693949,36.32299900089527,0.61431062953388,32.09776525071355,-9.710144955409769,9277,0.3094326241885743
lstm_h64_l1,168,12,42,21569,61.94364846322524,38.60768648856789,0.5460773918565929,33.56265026335119,-18.119972236897617,9212,0.3721170010775413
lstm_h64_l1,168,12,1337,21569,58.06070881782246,37.52869484563659,0.6012020496001045,32.62683509962035,-2.4492597015753312,9212,0.41147586755822363
lstm_h64_l1,168,12,2024,21569,58.9639413315219,38.18722035945171,0.5886975831803818,33.170315821258015,-2.594392301995739,9212,0.40232037940898147
lstm_h64_l1,168,12,7,21569,60.45483063157371,37.994320180712855,0.5676352611140564,33.33973740671487,-14.245325283034866,9212,0.38720819167057796
lstm_h64_l1,168,12,31415,21569,59.859941460021254,38.24721777472526,0.5761025283567167,33.35703251510754,-9.752189887751724,9212,0.39323820130558684
lstm_h64_l1,168,24,42,21569,57.10308287503609,36.57968290141476,0.6167984835687861,32.3553683763402,-5.758196455392641,9083,0.22587218047894042
lstm_h64_l1,168,24,1337,21569,57.49569401823139,35.965800120278004,0.6115109795296549,32.28673036037882,-13.070443544161142,9083,0.2205496796103521
lstm_h64_l1,168,24,2024,21569,58.6239020456738,36.534803019360986,0.5961151600615555,32.57314862178393,-12.990779349785093,9083,0.20525493235193448
lstm_h64_l1,168,24,7,21569,58.733883526418715,36.69206561080264,0.5945983207462197,32.26663704396883,-12.641024251636793,9083,0.20376394938586462
lstm_h64_l1,168,24,31415,21569,57.724997640967935,37.04197516308205,0.6084060660552805,32.83140605051219,-4.3561027036207145,9083,0.2174410853884643
lstm_h64_l2,24,1,42,54849,34.586285362068594,19.78982013830843,0.8585648303241115,18.020864880239653,-2.4031710821477947,9334,0.05454404715943395
lstm_h64_l2,24,1,1337,54849,34.27346284101975,19.462875208577575,0.8611117369133696,17.873935410552306,-2.9884626337898657,9334,0.06309541113541584
lstm_h64_l2,24,1,2024,54849,35.449562903628504,19.59925436118058,0.8514162399682108,17.838860979591196,-4.916530157049896,9334,0.030945361088436707
lstm_h64_l2,24,1,7,54849,34.34580165333481,19.82862055642231,0.860524832996681,17.99495086309856,0.5710696825733891,9334,0.06111794636842194
lstm_h64_l2,24,1,31415,54849,34.68282986455617,19.891145140223454,0.8577741211743195,18.103683334820797,-1.2208134097553676,9334,0.05190489196727177
lstm_h64_l2,24,3,42,54849,50.03221168275722,32.63279640031884,0.704059178046921,27.95845373202343,6.4715331772958935,9311,0.17175103192849406
lstm_h64_l2,24,3,1337,54849,48.22183829691512,30.60941633389763,0.7250884428734715,27.256017323093356,-0.22084005079545563,9311,0.2017205223470957
lstm_h64_l2,24,3,2024,54849,48.53085614055061,30.249711970196085,0.7215537466247655,26.700517792571816,-3.2909136569268407,9311,0.1966049437728432
lstm_h64_l2,24,3,7,54849,48.57488108061137,30.497125640696215,0.7210483304504998,26.83082037648143,-1.3533420081236784,9311,0.19587614106857854
lstm_h64_l2,24,3,31415,54849,49.06281180571848,30.015914694096832,0.7154160905061102,26.66061370532404,-8.200029425754567,9311,0.18779878238368108
lstm_h64_l2,24,6,42,54849,60.7922081228018,38.129507599653905,0.5626679923692492,32.894937621663715,-17.180243106681306,9277,0.26465210382767457
lstm_h64_l2,24,6,1337,54849,56.69653962491426,36.272875326528585,0.6196104883523381,31.49032134117315,-5.225183753021639,9277,0.3141936701951452
lstm_h64_l2,24,6,2024,54849,56.93839688555285,35.97964941639697,0.6163582195704584,31.643789097582815,-9.594645031001159,9277,0.31126814349893894
lstm_h64_l2,24,6,7,54849,56.77913014982259,36.03493041253087,0.6185014452929156,31.484538068678752,-7.769857161830773,9277,0.3131946479419573
lstm_h64_l2,24,6,31415,54849,59.89255125508308,37.474453637174975,0.5755162653612362,32.29729531171393,-17.338219987847513,9277,0.275534432425076
lstm_h64_l2,24,12,42,54849,59.7865558714861,37.78142010203199,0.5771412496182318,33.17715660032417,-12.956664698478109,9212,0.3939820639057128
lstm_h64_l2,24,12,1337,54849,58.431994013812215,36.43015674746093,0.5960852948002885,32.451449611524005,-9.086405676832555,9212,0.4077123878779467
lstm_h64_l2,24,12,2024,54849,58.606323486039685,36.914378368858266,0.5936715734280845,32.477660286112304,-9.525402270785717,9212,0.4059453219311009
lstm_h64_l2,24,12,7,54849,58.21971742053305,37.17301089472966,0.5990147136700045,32.4829117504362,-5.186023914146737,9212,0.4098640994302344
lstm_h64_l2,24,12,31415,54849,59.868243922087316,37.4739021275261,0.5759849326271197,32.95539968494413,-13.331840132025452,9212,0.39315404457749914
lstm_h64_l2,24,24,42,54849,57.23012059978929,37.37796601157836,0.6150915634905063,32.84051788828241,-1.2443781235233264,9083,0.2241499715909312
lstm_h64_l2,24,24,1337,54849,57.161941688995235,36.093269589537,0.6160081090473324,32.4424392917346,-10.13128985150294,9083,0.22507425078730703
lstm_h64_l2,24,24,2024,54849,58.72986234954783,37.36495648895547,0.5946538299668995,33.78092522733854,-9.292366004017603,9083,0.20381846316561592
lstm_h64_l2,24,24,7,54849,57.350398305514766,36.40621337032586,0.6134719774377702,32.503831281910266,-7.7418261159796,9083,0.22251940607008147
lstm_h64_l2,24,24,31415,54849,57.79536959148314,37.47131519656116,0.6074507078071881,33.58719293252571,-3.7214084182588643,9083,0.21648707586980143
lstm_h64_l2,48,1,42,54849,34.3850013695972,19.95518238114123,0.860206278370433,18.178845841691267,-0.5492992923322679,9334,0.06004637696737303
lstm_h64_l2,48,1,1337,54849,34.38048381912244,19.58698762244599,0.8602430085541191,18.102205340204208,-3.7057050498538446,9334,0.06016986941369695
lstm_h64_l2,48,1,2024,54849,35.07865250974991,19.540540515569738,0.8545092510322738,17.880158787078148,-3.9515926562156785,9334,0.04108462398388346
lstm_h64_l2,48,1,7,54849,34.330905894560736,19.65897294762108,0.860645787396816,17.95545620860893,-0.43556227771188094,9334,0.061525139094023795
lstm_h64_l2,48,1,31415,54849,34.221451710973675,19.903178861400136,0.8615329522668471,18.252819361536986,-0.2787552370042813,9334,0.06451719529064515
lstm_h64_l2,48,3,42,54849,50.56195592838115,33.012073161700094,0.6977591204179147,28.277939750566468,6.652693021984499,9311,0.16298147907398675
lstm_h64_l2,48,3,1337,54849,48.768498117849276,30.71027922778021,0.718820123823781,27.21273412758256,-1.0012215317061004,9311,0.19267094373870264
lstm_h64_l2,48,3,2024,54849,48.670482358718864,30.283513358721706,0.7199492282555308,26.964890437823495,-4.1546081340703696,9311,0.1942935274427624
lstm_h64_l2,48,3,7,54849,48.555150228619674,30.268650108187213,0.7212749017212561,26.668861758119434,-2.883716632327905,9311,0.19620277179809564
lstm_h64_l2,48,3,31415,54849,49.764707458657185,30.51979070467895,0.7072152961876248,27.174219191999516,-6.685230072903101,9311,0.17617938098830555
lstm_h64_l2,48,6,42,54849,60.97793444999562,38.22503732653988,0.5599917236857215,32.916128943196405,-17.29548193612274,9277,0.26240554183917264
lstm_h64_l2,48,6,1337,54849,57.67345257809925,36.77053975322515,0.606388907449956,32.12303510136407,-6.874653031289802,9277,0.30237684519321484
lstm_h64_l2,48,6,2024,54849,57.05479011878148,37.114633529821816,0.6147881385803755,32.087650462636134,-1.9637711831634563,9277,0.30986024071293583
lstm_h64_l2,48,6,7,54849,57.525090568270556,36.49046164605977,0.6084113915778058,31.464554169400916,-8.645724882487233,9277,0.3041714451126495
lstm_h64_l2,48,6,31415,54849,59.55172143422827,37.43598402119629,0.5803337278732905,32.24399516721165,-15.655649972831101,9277,0.27965713991436647
lstm_h64_l2,48,12,42,54849,58.74748844090889,37.13339295869714,0.5917117707566389,32.98232242909809,-10.504092189500293,9212,0.4045144234063127
lstm_h64_l2,48,12,1337,54849,58.30627424165796,36.36807969868646,0.5978215161105127,32.45924349083952,-10.45847746637969,9212,0.4089867285007941
lstm_h64_l2,48,12,2024,54849,58.16225383998069,36.68972468992265,0.5998058778984663,32.23970491171961,-7.584190061841916,9212,0.4104465708567836
lstm_h64_l2,48,12,7,54849,58.87654545435163,38.04588949946351,0.5899159378274202,33.09009062454842,-2.3683591717701145,9212,0.4032062553109105
lstm_h64_l2,48,12,31415,54849,58.35756407923399,37.98883129617718,0.5971136423155838,33.462457983149704,-0.7844035655209519,9212,0.40846683634347947
lstm_h64_l2,48,24,42,54849,57.605958325078156,36.995684121350415,0.6100194748583199,32.83251833148595,-5.747058508113336,9083,0.21905486246331496
lstm_h64_l2,48,24,1337,54849,59.828483442593885,37.130791698001076,0.5793468972889038,33.03660741304347,-16.86846922897845,9083,0.18892481630068647
lstm_h64_l2,48,24,2024,54849,60.933547902455594,37.65221833570426,0.5636640060937104,33.059082003585225,-18.28226964676278,9083,0.1739438188190786
lstm_h64_l2,48,24,7,54849,57.356638299328154,36.72528016727471,0.6133878607182506,32.88026070892001,-5.377978495356754,9083,0.22243481251468356
lstm_h64_l2,48,24,31415,54849,62.03079576521045,38.08013616118029,0.547808064126658,33.50880622514833,-22.002548500277314,9083,0.15906878838810512
lstm_h64_l2,168,1,42,54849,34.615913085483086,19.880058431848244,0.8583224107140901,18.199817716975677,-2.283548854861064,9334,0.05373413920956016
lstm_h64_l2,168,1,1337,54849,34.96405590078718,21.38036123727223,0.8554582904973614,19.022536365485077,5.083684071191693,9334,0.04421725430208412
lstm_h64_l2,168,1,2024,54849,34.082768359782406,19.49275605100286,0.8626529610779481,17.923430905029473,-2.58646674295535,9334,0.06830826445494065
lstm_h64_l2,168,1,7,54849,34.615910814076884,19.8311962380206,0.8583224293071194,17.981947276361275,-0.4715729134429582,9334,0.05373420130106532
lstm_h64_l2,168,1,31415,54849,34.04640543261662,19.601473561726614,0.8629458760247395,18.089997177211206,-2.1563150535205238,9334,0.06930228695812923
lstm_h64_l2,168,3,42,54849,51.17876000935585,33.707644020961666,0.6903400840357706,28.590698561111704,8.599342811303215,9311,0.152770710323469
lstm_h64_l2,168,3,1337,54849,48.68898437293044,30.63436128373509,0.7197362659844309,27.184899905168585,-2.574612484797962,9311,0.19398723928034511
lstm_h64_l2,168,3,2024,54849,49.0356860104358,30.237749443001608,0.7157306844151516,26.851241295455132,-6.500921551205841,9311,0.1882478313302568
lstm_h64_l2,168,3,7,54849,48.623024578219564,30.395764820562633,0.7204951077165214,26.70997456043857,-2.410215183214243,9311,0.19507915846732604
lstm_h64_l2,168,3,31415,54849,49.680943104231616,30.669614457606546,0.7082001017930233,27.394770530099393,-6.230934464857454,9311,0.17756604245660235
lstm_h64_l2,168,6,42,54849,60.88102032378775,38.10880231028605,0.5613892498915858,32.73958458434466,-16.732579829418146,9277,0.26357782363345084
lstm_h64_l2,168,6,1337,54849,56.97993782470264,36.179281462415624,0.6157982230021214,31.390552183853725,-6.023769180745236,9277,0.3107656606454272
lstm_h64_l2,168,6,2024,54849,59.79426011106231,37.5956995226006,0.5769083835698072,33.225452766128846,-19.10170443226413,9277,0.27672337074792885
lstm_h64_l2,168,6,7,54849,57.41000009587748,36.52364930808477,0.6099767271063983,31.596780702673982,-7.859690984784937,9277,0.30556358958900687
lstm_h64_l2,168,6,31415,54849,58.489463385058116,36.78662649551394,0.5951718526151407,31.92746470223241,-12.05518072433812,9277,0.29250630670349653
lstm_h64_l2,168,12,42,54849,58.120146030200004,37.41709869680323,0.6003851263603999,33.4265157502544,-7.364915963433828,9212,0.41087339069286166
lstm_h64_l2,168,12,1337,54849,58.57367386651734,36.86431374447734,0.5941241789614409,32.5776463462552,-6.5987057597883085,9212,0.4062762701643413
lstm_h64_l2,168,12,2024,54849,58.76353014898013,36.746932540349015,0.5914887642933723,32.240225556880695,-9.747457570314198,9212,0.40435181890978245
lstm_h64_l2,168,12,7,54849,58.68216711749421,37.82640728693451,0.5926192172205498,32.77347046081792,-2.637723262693084,9212,0.4051765437278747
lstm_h64_l2,168,12,31415,54849,58.871895765458206,36.996578767001886,0.5899807068454603,32.586491430526806,-9.350169604926018,9212,0.40325338622229345
lstm_h64_l2,168,24,42,54849,57.80505475590225,37.97730269103376,0.6073191324571245,33.450162722603075,-0.025973083465891715,9083,0.21635577726321165
lstm_h64_l2,168,24,1337,54849,58.542204933943154,36.69436927073414,0.5972400675583476,32.759414539383584,-14.06207388103069,9083,0.20636247337740976
lstm_h64_l2,168,24,2024,54849,59.61529101097579,37.021694292942826,0.5823394610315912,32.78527174666282,-14.777494671952399,9083,0.19181499637359212
lstm_h64_l2,168,24,7,54849,57.296870500741704,36.525446437570075,0.6141931700248175,32.31341803269124,-6.127748823747628,9083,0.2232450650136345
lstm_h64_l2,168,24,31415,54849,62.043765153396365,37.91680480232205,0.5476189559339022,33.10805098979985,-21.025037851410495,9083,0.15889296663398278
lstm_h128_l1,24,1,42,75905,33.79809945975933,19.992518175733707,0.8649377021246578,18.041913599548177,3.1571786944677593,9334,0.07609001676797067
lstm_h128_l1,24,1,1337,75905,33.11535116009618,19.181478697816754,0.8703393171487924,17.844061803952567,-1.8244298982067608,9334,0.09475372804689974
lstm_h128_l1,24,1,2024,75905,33.013879114452635,19.31981990591567,0.8711327121472572,17.868062904243722,0.6256522807698938,9334,0.09752758330762734
lstm_h128_l1,24,1,7,75905,32.82707602519878,19.14721207749301,0.8725869309361863,17.6141600700516,-0.6627412880736436,9334,0.10263406094450478
lstm_h128_l1,24,1,31415,75905,33.27943176842736,19.772623800222963,0.8690512432263056,17.95861362539697,1.9183503398000248,9334,0.09026839560172917
lstm_h128_l1,24,3,42,75905,48.316678543663876,29.96935312272754,0.724006015490328,26.369436354840452,-4.674197616999823,9311,0.2001505070737477
lstm_h128_l1,24,3,1337,75905,47.771612970339916,29.96434558783691,0.7301979263722795,26.6187782175896,-3.1867015719230523,9311,0.2091736940057869
lstm_h128_l1,24,3,2024,75905,48.48470287431141,30.33934241073699,0.722083104410036,26.786181243181932,-4.481053396533529,9311,0.19736897945805598
lstm_h128_l1,24,3,7,75905,48.3521220921481,29.820347052058118,0.7236009464987959,26.30383087269335,-6.082028352174921,9311,0.19956376342461646
lstm_h128_l1,24,3,31415,75905,48.849214478802196,29.993461688092218,0.7178885963382471,26.522929507513837,-8.050056873353688,9311,0.1913347397129913
lstm_h128_l1,24,6,42,75905,56.18561308993277,35.892429615943165,0.6264354335517295,31.375986490280944,-7.613445517532746,9277,0.3203738824986416
lstm_h128_l1,24,6,1337,75905,58.68451996338615,36.86471082581494,0.5924672265890236,31.760722676577608,-11.839590432033006,9277,0.29014688517667275
lstm_h128_l1,24,6,2024,75905,55.45417760571243,35.29003406652507,0.6360983998820144,30.97271005541763,-4.884194744248524,9277,0.3292213904460536
lstm_h128_l1,24,6,7,75905,54.78793774401296,34.53732553401744,0.644789876747348,30.226921513745218,-7.297098310358868,9277,0.33728028640945085
lstm_h128_l1,24,6,31415,75905,56.71540886619449,35.814428075584495,0.6193572504677628,31.413951413995516,-12.223716509848346,9277,0.3139654261930561
lstm_h128_l1,24,12,42,75905,59.619294284797114,37.02624858591252,0.5795039577065244,32.42554759610491,-14.244247004580012,9212,0.39567748723417817
lstm_h128_l1,24,12,1337,75905,58.074695231708695,37.55615778493014,0.6010098912498021,32.78829950408234,-3.7990141402777113,9212,0.4113340962594233
lstm_h128_l1,24,12,2024,75905,59.456235320048236,37.43070614458716,0.5818009283943275,32.97191110566308,-13.96398119267626,9212,0.3973303112819657
lstm_h128_l1,24,12,7,75905,58.21957724245236,38.456273187403156,0.5990166446062111,33.56089789935709,2.0643475552496104,9212,0.4098655203254491
lstm_h128_l1,24,12,31415,75905,60.44213888181436,40.56035577336252,0.567816781399546,34.432861593292266,7.34507364404692,9212,0.3873368397902508
lstm_h128_l1,24,24,42,75905,59.71869282154626,37.240729827800514,0.5808893528908528,33.05624598421566,-15.883002028908548,9083,0.19041321184425897
lstm_h128_l1,24,24,1337,75905,57.733479206120556,37.33628839757218,0.6082909833839167,33.891732119094655,-7.107313276155356,9083,0.21732610358350468
lstm_h128_l1,24,24,2024,75905,57.67460864727849,36.294898123505774,0.6090894237992833,32.31301714467424,-10.515123609134275,9083,0.2181241924966747
lstm_h128_l1,24,24,7,75905,59.019949170609905,38.830753331190316,0.5906396547304623,33.31473361162759,3.8692958876826515,9083,0.19988585100259104
lstm_h128_l1,24,24,31415,75905,57.01922172245872,36.66088377577074,0.6179231907503638,32.081377882426615,-4.411413456618531,9083,0.2270090586984459
lstm_h128_l1,48,1,42,75905,33.47921219968574,19.63821897215408,0.8674743218957063,17.96093013842193,0.45520809430274944,9334,0.08480716737160987
lstm_h128_l1,48,1,1337,75905,33.25174357463514,19.264976511413764,0.8692690490043626,17.723238955749224,-2.1371642714768715,9334,0.09102528427509227
lstm_h128_l1,48,1,2024,75905,33.263202080202525,19.32691974154215,0.8691789340648188,17.90084669324819,-0.38021114934759515,9334,0.09071205282551831
lstm_h128_l1,48,1,7,75905,33.02916491741855,19.15201738118382,0.8710133504695072,17.74964933948189,-2.83813014067613,9334,0.09710972827472109
lstm_h128_l1,48,1,31415,75905,33.40310759067796,19.73791118211411,0.8680761491650538,17.919941747019095,1.2602737354493831,9334,0.08688757452929552
lstm_h128_l1,48,3,42,75905,48.89831798023452,30.53300584089712,0.7173211513856167,27.00493873428157,-6.3052110512845445,9311,0.19052186490649858
lstm_h128_l1,48,3,1337,75905,49.03759338075598,30.978905566945617,0.7157085691988727,27.543073560625835,-5.197310986568728,9311,0.18821625612208026
lstm_h128_l1,48,3,2024,75905,48.65950571157515,30.4504082457655,0.7200755336346156,26.863231992588705,-4.3584542565909485,9311,0.19447523831189828
lstm_h128_l1,48,3,7,75905,48.519224688104515,30.68911343831919,0.7216872017704874,27.081457129740173,-0.5863355059557083,9311,0.1967974944949007
lstm_h128_l1,48,3,31415,75905,48.36880829728631,30.221375189268407,0.7234101442377479,26.548401765724538,-3.2775297397794985,9311,0.1992875347366987
lstm_h128_l1,48,6,42,75905,57.87959867442192,36.947696097317895,0.6035700574894949,32.05114624092595,-11.196322453434542,9277,0.29988328388139673
lstm_h128_l1,48,6,1337,75905,57.07378064669595,37.1871051340893,0.6145316625143554,32.124480449409766,-0.9604795538143127,9277,0.3096305296170516
lstm_h128_l1,48,6,2024,75905,56.44740597655132,36.09095469439245,0.622946128057321,31.659857363944464,-5.791465296447662,9277,0.31720721271722885
lstm_h128_l1,48,6,7,75905,56.964636870117644,36.30310506125047,0.6160045364823196,31.58951669474107,-8.257837285741491,9277,0.3109507423378174
lstm_h128_l1,48,6,31415,75905,56.49570841637024,36.39980467254427,0.6223005566983991,31.79216932837519,-5.094637161539026,9277,0.31662294215694453
lstm_h128_l1,48,12,42,75905,59.67702285831994,37.472876401245635,0.5786892419541948,32.76813613374667,-12.626350671641807,9212,0.3950923297440031
lstm_h128_l1,48,12,1337,75905,58.06868328574996,37.3033958838243,0.6010924946213436,32.60648940757038,-6.539918431964869,9212,0.4113950354961583
lstm_h128_l1,48,12,2024,75905,59.439412715074376,37.693935921189464,0.5820375462182226,33.085979825868286,-11.581953328632279,9212,0.39750083122909063
lstm_h128_l1,48,12,7,75905,58.76376656760497,38.350357503649406,0.591485477225403,33.270491350455764,-1.8130797309112796,9212,0.4043494224859545
lstm_h128_l1,48,12,31415,75905,59.2513123995774,38.76464506227912,0.5846787052839291,33.71502966176081,-2.739155604872916,9212,0.3994074833737834
lstm_h128_l1,48,24,42,75905,59.71831128767642,37.24516799077495,0.5808947081452538,33.13475547178861,-16.3606471539179,9083,0.19041838417415546
lstm_h128_l1,48,24,1337,75905,57.909708005010565,37.21872326279915,0.6058959860082616,33.60028755045126,-9.003351539296983,9083,0.21493702739089204
lstm_h128_l1,48,24,2024,75905,58.62799363795841,36.667200896407884,0.5960587806768456,32.470439891049466,-12.513425009084093,9083,0.20519946397344813
lstm_h128_l1,48,24,7,75905,57.485938779109226,35.91112918681883,0.6116427974631399,31.950056451054664,-11.464463190574495,9083,0.2206819281967739
lstm_h128_l1,48,24,31415,75905,56.98325893428564,36.82054113931132,0.6184050007003474,32.09583323360044,-1.8832518569525194,9083,0.22749659445642323
lstm_h128_l1,168,1,42,75905,33.41305273688072,19.8073964281561,0.8679975817867005,18.084626823108902,1.6332253622851338,9334,0.08661571250130273
lstm_h128_l1,168,1,1337,75905,33.71911435113179,20.048470007342136,0.865568237282079,18.156747801806585,2.664666205401121,9334,0.07824916570102036
lstm_h128_l1,168,1,2024,75905,33.14889391139345,19.353987964786356,0.8700765158473049,17.86444386352312,-0.17021759204233314,9334,0.0938367982998436
lstm_h128_l1,168,1,7,75905,33.322190558779624,19.32542009460675,0.8687145302965092,17.847359581589668,-3.4286488656818888,9334,0.08909953481047617
lstm_h128_l1,168,1,31415,75905,33.451675966828866,19.6850012234551,0.8676922336658853,17.974070273397214,0.42658444372783194,9334,0.08555990201775043
lstm_h128_l1,168,3,42,75905,49.103963324115924,30.648030406063636,0.7149384998058677,26.95520271877183,-3.665673208682621,9311,0.1871175472053649
lstm_h128_l1,168,3,1337,75905,48.91268330373602,31.24484752397447,0.7171550364859194,27.195192201759234,1.1818473042108197,9311,0.19028405682314686
lstm_h128_l1,168,3,2024,75905,48.85436543512629,30.852151568282697,0.7178290981396205,27.87543171177128,-4.966651760389299,9311,0.19124946916194985
lstm_h128_l1,168,3,7,75905,48.51827648088728,30.999085493009808,0.7216980797524402,27.04829012002497,2.1024944923771587,9311,0.1968131914154001
lstm_h128_l1,168,3,31415,75905,49.46027541634729,30.539922590483837,0.7107865183391572,27.049826655237062,-9.971353552970937,9311,0.1812190447651113
lstm_h128_l1,168,6,42,75905,57.56535457924914,36.79665581037458,0.607863024045977,31.94975269715104,-10.46927380234391,9277,0.3036844080946035
lstm_h128_l1,168,6,1337,75905,56.75529989748593,36.53202991651262,0.6188216086700891,31.684026005967976,-6.050717869897146,9277,0.31348290077010954
lstm_h128_l1,168,6,2024,75905,56.91556009519131,36.51868489384746,0.6166658991131599,31.737923549670498,-3.770677783418943,9277,0.3115443793236644
lstm_h128_l1,168,6,7,75905,56.78470778621046,36.46510507115961,0.6184264894163792,31.61733686219936,-4.4798759961112316,9277,0.31312718036165244
lstm_h128_l1,168,6,31415,75905,56.61561478295488,36.24167974682719,0.6206955983978009,31.372275790623306,-5.989152664303951,9277,0.3151725442008846
lstm_h128_l1,168,12,42,75905,59.13342448632562,37.01743653362771,0.5863297287431546,32.51644517904251,-11.054393526207075,9212,0.40060243747070223
lstm_h128_l1,168,12,1337,75905,58.55020649852315,38.19816943144041,0.5944493396889415,33.33750827016009,-2.0144157190697074,9212,0.40651414380850925
lstm_h128_l1,168,12,2024,75905,59.728508150126565,37.864139836504805,0.5779619716188132,33.30363179841874,-12.064403611804737,9212,0.39457045639262733
lstm_h128_l1,168,12,7,75905,58.50746747716344,38.35637784766147,0.5950411911365403,33.363833420083736,-0.1772949205322957,9212,0.4069473618311493
lstm_h128_l1,168,12,31415,75905,58.55834032456754,38.07513733714826,0.594336653232393,33.383313487451275,-3.853354941624023,9212,0.40643169643551513
lstm_h128_l1,168,24,42,75905,59.16482681191864,37.2349379807167,0.5886274553491958,33.70900673876594,-15.081697707724373,9083,0.19792179220021222
lstm_h128_l1,168,24,1337,75905,59.0407993743686,36.91342825882912,0.5903503710435322,33.008447398132255,-12.48342273748495,9083,0.19960319160909368
lstm_h128_l1,168,24,2024,75905,57.46165464529916,36.31818891771507,0.6119708403373716,32.43486654255994,-9.71909101962095,9083,0.22101114025694368
lstm_h128_l1,168,24,7,75905,56.77196861148175,36.11088686866881,0.6212296145102418,32.286231706160734,-7.752369521506165,9083,0.23036098826220108
lstm_h128_l1,168,24,31415,75905,56.834983221780874,36.75991778927057,0.6203883079599057,32.23375305069073,-2.0930610570195713,9083,0.22950671979870008
dlinear,24,1,42,866,60.300325671822954,34.11729548391556,0.5700787711948033,30.49847956335251,-16.209008282087456,9334,-0.6483788665889845
dlinear,24,1,1337,866,59.24104073719907,30.06113719856065,0.5850507976695345,26.406184619390004,-7.481094701776839,9334,-0.6194220926333502
dlinear,24,1,2024,866,58.72952411487646,29.10684182020208,0.5921856170780428,25.303791826589812,-7.434327056483774,9334,-0.6054391965088015
dlinear,24,1,7,866,59.353577997168685,30.79118983859395,0.5834727835126664,26.79908774228954,-10.676785408545419,9334,-0.6224984282745096
dlinear,24,1,31415,866,56.925157430417705,29.765655966402306,0.6168595052385256,26.26027057727035,-11.26590545307399,9334,-0.5561147546073397
dlinear,24,3,42,866,59.075289499182944,36.967012990437716,0.5874114322648643,32.291426711737806,-20.93634472984775,9311,0.022049077572832254
dlinear,24,3,1337,866,61.517192158873904,36.702271141921116,0.5525974219714982,31.69812122548194,-11.335406071402844,9311,-0.0183749470704182
dlinear,24,3,2024,866,59.889243642555485,36.438673341773544,0.5759636090055853,31.64820035205556,-14.934577233300823,9311,0.008574624682752052
dlinear,24,3,7,866,59.38181943533169,36.736708563619345,0.5831186437170783,32.36800406507514,-17.5786001962788,9311,0.016974684601599233
dlinear,24,3,31415,866,58.95307407204633,36.324827665669815,0.5891167993978006,31.71393763441604,-17.394614620080045,9311,0.024072270192222467
