model,window,horizon_h,seed,n_params,rmse,mae,r2,smape,bias,n,skill_vs_persistence
lstm_h64_l1,48,12,1337,41537,73.66903681088728,46.61233915980459,0.39391532798565365,60.31598064944769,-14.352131673185939,3885,0.055519934472315735
lstm_h64_l1,48,12,2024,41537,73.29260726924686,46.513175994133384,0.4000933722857305,60.65729163952701,-15.792784338264923,3885,0.06034598098447208
lstm_h64_l1,48,12,7,41537,77.75472953987311,48.81439125595605,0.32482407587911755,63.28401585561269,-19.708577673902273,3885,0.0031389681471494235
lstm_h64_l1,48,12,31415,41537,73.5482499449436,46.46872283111896,0.3959011569439753,60.4375715134288,-15.343179759517737,3885,0.05706849261831415
lstm_h64_l1,48,24,42,41537,90.84778363085842,61.641498219948886,0.09286722596452701,78.92588636669485,-23.28414202878155,3813,0.06623359293496311
lstm_h64_l1,48,24,1337,41537,92.72421094849456,61.15865410243105,0.05500724784830979,78.58861955166059,-28.019340560512777,3813,0.04694699369741573
lstm_h64_l1,48,24,2024,41537,91.06207514425893,60.646437438128764,0.0885826939364669,77.93820480539635,-24.867600934094856,3813,0.06403102718668263
lstm_h64_l1,48,24,7,41537,91.78130122614328,61.619968552548336,0.07412873403729126,78.99385203559444,-25.169488878400898,3813,0.05663856115715915
lstm_h64_l1,48,24,31415,41537,97.98517286321838,64.40256327667372,-0.05526834614180176,84.1971407341992,-30.291092810328088,3813,-0.007127077330873144
lstm_h64_l1,168,1,42,41537,22.785579057090967,11.82116610409088,0.9412589017851822,20.313887739775137,-4.487992988419022,3951,-0.07079174856479264
lstm_h64_l1,168,1,1337,41537,21.00782929984814,10.971316892794908,0.950067388359769,20.03336459953623,-2.8603050565661166,3951,0.01275231087293649
lstm_h64_l1,168,1,2024,41537,21.53306332586293,11.474545761371767,0.9475393633079494,20.22020666598651,-4.653460304980603,3951,-0.01193068093135019
lstm_h64_l1,168,1,7,41537,21.456816383946336,11.265238348912238,0.947910223809823,20.099697195425783,-3.18927164135519,3951,-0.008347511240862193
lstm_h64_l1,168,1,31415,41537,20.52172613670533,10.745235904429476,0.9523514491115063,19.75852020007641,-0.6533121659228401,3951,0.03559637618022482
lstm_h64_l1,168,3,42,41537,42.00887215515279,23.75820677196576,0.8007111093539403,34.484142484597115,-8.505321521745843,3939,0.00926719931029596
lstm_h64_l1,168,3,1337,41537,41.67061877237806,23.580543872063352,0.8039075174642374,34.19658435857775,-6.612595355207902,3939,0.017244531337241686
lstm_h64_l1,168,3,2024,41537,42.285155502245544,23.907886993127047,0.798081128662522,34.142274061709955,-7.220774929180058,3939,0.002751362054818518
lstm_h64_l1,168,3,7,41537,43.93390959909216,25.103927252056295,0.7820279794295616,35.12352921739125,-11.516315759317926,3939,-0.036132680296628195
lstm_h64_l1,168,3,31415,41537,40.657516040434516,22.468293295797444,0.8133264743456836,33.14705327744743,-4.06128806660135,3939,0.0411374390853424
lstm_h64_l1,168,6,42,41537,57.286690276620384,34.796229710284194,0.6306741281996056,48.42002818940511,-9.586491640158366,3921,0.04956133240105509
lstm_h64_l1,168,6,1337,41537,56.94766116735626,33.951613949790406,0.635032617429873,46.057446308910606,-9.749392074406622,3921,0.05518613588211363
lstm_h64_l1,168,6,2024,41537,57.60177982992216,34.23190432114922,0.6266002061121984,46.469698535205,-10.045273591282953,3921,0.044333708082589185
lstm_h64_l1,168,6,7,41537,59.207114357285235,35.16926487419288,0.6054972290292825,46.91958775176995,-12.135024339819582,3921,0.01769973775073652
lstm_h64_l1,168,6,31415,41537,57.0082020033307,34.357466803431755,0.6342562141580302,46.715355713049505,-9.00235907931101,3921,0.054181707956516334
lstm_h64_l1,168,12,42,41537,77.49582004871328,48.393993929679006,0.3293130224348694,63.52962472505607,-25.39360660451438,3885,0.0064583389949604
lstm_h64_l1,168,12,1337,41537,72.52599865308409,46.42488640906394,0.4125772629219481,60.86580035543432,-15.607134565870933,3885,0.0701743510483589
lstm_h64_l1,168,12,2024,41537,73.2376133122135,46.435540909496936,0.4009932955742609,60.506218040058904,-15.576024543271416,3885,0.06105103562331349
lstm_h64_l1,168,12,7,41537,82.26872681188976,51.84037009502013,0.24415478186525164,66.28039413028051,-24.55765321929308,3885,-0.0547331124965873
lstm_h64_l1,168,12,31415,41537,73.62416983229274,46.70082177274108,0.3946533560199249,60.71544526455629,-15.572265444805973,3885,0.05609515533466769
lstm_h64_l1,168,24,42,41537,90.9033315567838,61.6646405666615,0.09175757315538857,78.93581644076939,-23.28084856515007,3813,0.0656626512439471
lstm_h64_l1,168,24,1337,41537,92.74818803917202,61.16542093207265,0.05451846274658745,78.5981787331918,-28.042251512198245,3813,0.04670054847972349
lstm_h64_l1,168,24,2024,41537,91.10379580557857,60.68537015314185,0.08774735950404366,77.96962960720114,-24.827656141300942,3813,0.06360220712675557
lstm_h64_l1,168,24,7,41537,91.82977100422319,61.63735733356753,0.07315056911867934,79.01308163865049,-25.206711220276123,3813,0.05614037123198923
lstm_h64_l1,168,24,31415,41537,91.18886684641336,58.979818113094446,0.08604287475452255,76.49052321111198,-25.582006409031848,3813,0.06272781617333001
lstm_h64_l2,24,1,42,74817,24.08988489213478,12.143170079907293,0.9343414372973422,21.15236923280509,-3.3537252285002563,3951,-0.1320866545345043
lstm_h64_l2,24,1,1337,74817,27.643961212348707,14.637921216909913,0.9135385585199076,23.206755332276565,-8.999327187889765,3951,-0.2991078914282077
lstm_h64_l2,24,1,2024,74817,22.33693994850771,11.508130842136794,0.9435493073358239,21.342334393185574,-0.7202197942269545,3951,-0.04970827930773569
lstm_h64_l2,24,1,7,74817,25.64281884542773,12.701250180387762,0.9256033379549301,21.830989999901803,-4.279730688989248,3951,-0.20506565845122515
lstm_h64_l2,24,1,31415,74817,23.127010060997407,11.87058556789537,0.9394852977782072,21.067607201731665,-3.2202623008301434,3951,-0.08683705076102677
lstm_h64_l2,24,3,42,74817,43.173544808562774,23.97717923541774,0.7895075793173623,34.23431985924189,-7.956976285547238,3939,-0.018200317445162817
lstm_h64_l2,24,3,1337,74817,42.799142156584985,24.08094807924798,0.7931425462336931,34.32179386683434,-7.784330259158371,3939,-0.00937044487420624
lstm_h64_l2,24,3,2024,74817,41.73068637061409,23.386624323771578,0.803341781015199,34.25462038990689,-5.748573641249653,3939,0.015827903449416314
lstm_h64_l2,24,3,7,74817,42.57985033680816,23.700159574938095,0.7952568846615372,34.196290428883884,-7.040401383089689,3939,-0.004198689775106512
lstm_h64_l2,24,3,31415,74817,41.5331706186411,23.171794910402472,0.8051989837182463,33.7276989145416,-3.9107446095311964,3939,0.020486094067098226
lstm_h64_l2,24,6,42,74817,60.61842143148625,35.63353466874211,0.5864657225901926,47.33265059327951,-9.161879162222032,3921,-0.0057151393996024424
lstm_h64_l2,24,6,1337,74817,59.04382590470499,35.50561554299229,0.6076702421284639,48.584213181678784,-14.8814135771036,3921,0.02040884275497512
lstm_h64_l2,24,6,2024,74817,60.151339011551265,35.52555236585149,0.59281397220011,47.275167718272634,-12.681267052838423,3921,0.0020341858052275175
lstm_h64_l2,24,6,7,74817,57.21111820421124,34.08592584460517,0.6316479080290435,46.16387667184229,-7.788429682977262,3921,0.05081514230805817
lstm_h64_l2,24,6,31415,74817,58.08936183525514,34.64065517592932,0.6202520142471004,46.95781039045495,-9.263149824816285,3921,0.03624427597792057
lstm_h64_l2,24,12,42,74817,77.46094410997686,48.98127497137582,0.32991655368499617,64.73367735765177,-18.606413557359804,3885,0.0069054688927988606
lstm_h64_l2,24,12,1337,74817,72.80112890194663,46.59293937505036,0.40811198650958247,61.207307308483436,-10.647028444819362,3885,0.06664702061588146
lstm_h64_l2,24,12,2024,74817,73.7915118436686,47.63139293133422,0.3918984170198835,63.54298187963212,-16.056067674774987,3885,0.05394973304177775
lstm_h64_l2,24,12,7,74817,72.06601716001256,46.418745010668175,0.4200048540433806,60.54893266403701,-11.99325520429192,3885,0.07607158236187472
lstm_h64_l2,24,12,31415,74817,72.99327408177959,46.86169806002754,0.4049835044890949,60.917162916557466,-16.21453686001019,3885,0.06418360722138672
lstm_h64_l2,24,24,42,74817,91.91348816638637,61.61938095018176,0.071459863100092,78.9151718395486,-16.81285896633668,3813,0.05527989593365468
lstm_h64_l2,24,24,1337,74817,90.42374164240049,61.47950536588251,0.1013157459621633,78.51274167999175,-21.60723594587511,3813,0.07059204999557744
lstm_h64_l2,24,24,2024,74817,89.63374657234672,61.03357970379717,0.1169500212069916,77.916915679427,-21.123816668305317,3813,0.07871190530388705
lstm_h64_l2,24,24,7,74817,89.04995213321145,61.386488506014274,0.1284153647552091,78.17883544005416,-19.43164073737656,3813,0.08471235588296677
lstm_h64_l2,24,24,31415,74817,87.96373026378184,58.63165243813439,0.14954867672429994,75.28791571154551,-16.902959686261667,3813,0.09587693746939341
lstm_h64_l2,48,1,42,74817,23.53156796634401,11.876071252015466,0.9373496279460519,20.935748522791435,-2.542024364699648,3951,-0.10584895586891929
lstm_h64_l2,48,1,1337,74817,22.774580476249145,11.711667007211814,0.9413155966611305,21.366144565065436,-3.1620684446415988,3951,-0.07027487824160095
lstm_h64_l2,48,1,2024,74817,22.55610811550074,11.58202851881535,0.9424360937684854,21.51752403943691,-1.6150790693248702,3951,-0.06000792822937129
lstm_h64_l2,48,1,7,74817,24.288497680345955,12.01953196002136,0.933254309814998,20.794029798536407,-4.110913005762124,3951,-0.14142031835068858
lstm_h64_l2,48,1,31415,74817,25.510423267892456,12.38849644008313,0.9263695845629757,20.853850843501316,-4.396409089754721,3951,-0.19884382438608994
lstm_h64_l2,48,3,42,74817,42.02692075544662,23.448158839573814,0.8005398284780332,34.03175281730168,-6.5487880481824625,3939,0.008841543028651588
lstm_h64_l2,48,3,1337,74817,42.55348134324445,23.806824946534583,0.7955103941564128,34.10710245113657,-7.158133930832501,3939,-0.003576806218027029
lstm_h64_l2,48,3,2024,74817,42.867798689735594,24.07188243714817,0.7924783503584653,34.77814706483069,-8.134586934238973,3939,-0.010989633295231283
lstm_h64_l2,48,3,7,74817,43.64733802631505,24.826679008592823,0.7848622759311218,35.3040615892298,-9.7811831059165,3939,-0.02937420661404677
lstm_h64_l2,48,3,31415,74817,41.65032937327578,23.35716772373142,0.8040984255989218,33.994184712710876,-5.006137054126607,3939,0.017723034381138536
lstm_h64_l2,48,6,42,74817,57.9418292329072,34.44535150855797,0.6221784965400626,46.415393590236654,-6.581257775245165,3921,0.03869197699408844
lstm_h64_l2,48,6,1337,74817,58.97129058269483,35.44122700513226,0.6086336039942515,48.43172235074727,-14.70018346455498,3921,0.02161227019112666
lstm_h64_l2,48,6,2024,74817,57.85769415763658,34.59931564342009,0.6232749397129709,46.86027572895634,-9.336948407671704,3921,0.04008785496246858
lstm_h64_l2,48,6,7,74817,57.099720923281126,34.00116186808746,0.6330809676904268,46.12951533936637,-7.577941962886283,3921,0.05266332524112893
lstm_h64_l2,48,6,31415,74817,57.89060111295664,35.41715804146755,0.6228462879904793,48.65816389720665,-6.320323253139284,3921,0.03954189843019007
lstm_h64_l2,48,12,42,74817,71.27303544045384,45.99068530804507,0.43269863566993194,59.837152986498154,-6.049547509918853,3885,0.0862380710099303
lstm_h64_l2,48,12,1337,74817,72.28179202111767,46.34550460779393,0.4165264953909704,60.664918217906525,-9.491693197089257,3885,0.07330522265665784
lstm_h64_l2,48,12,2024,74817,72.14667870432775,46.68639831776749,0.4187057816745581,60.389164443762354,-9.696510228871091,3885,0.07503745426738173
lstm_h64_l2,48,12,7,74817,70.85589943089657,45.95876878347716,0.4393196343458249,59.62060198533925,-6.430987712322033,3885,0.09158599820832669
lstm_h64_l2,48,12,31415,74817,72.53253891509354,46.57723953867122,0.41247131272726334,60.51876412269813,-14.663707065694108,3885,0.07009050107069303
lstm_h64_l2,48,24,42,74817,88.08484064670871,61.09024559900988,0.14720522470391795,77.27694641457562,-15.385895741763036,3813,0.09463212111169994
lstm_h64_l2,48,24,1337,74817,90.503562201367,61.631571750883076,0.09972843848834101,78.71238807268715,-21.647516705617743,3813,0.069771625395469
lstm_h64_l2,48,24,2024,74817,88.60301694480665,59.70794315172473,0.13714224877622982,75.72721125292612,-12.982355579853364,3813,0.08930611753997575
lstm_h64_l2,48,24,7,74817,88.96510352158063,61.36455459360941,0.1300755007262162,78.15476880858503,-19.218268972511304,3813,0.08558446062851455
lstm_h64_l2,48,24,31415,74817,87.89963324761302,58.657648124670374,0.15078763126833938,75.63785142416526,-17.591766222819366,3813,0.09653574980470303
lstm_h64_l2,168,1,42,74817,23.934639211930644,12.106295761189857,0.935184975034711,21.259680153564105,-2.796886974378937,3951,-0.12479099648050451
lstm_h64_l2,168,1,1337,74817,22.728990114936718,11.610414588310023,0.9415503114380945,21.174483519284635,-3.173972837444051,3951,-0.06813239230410884
lstm_h64_l2,168,1,2024,74817,22.571847203838608,11.626031554800322,0.942355732431869,20.876333194090385,-3.4117014228999354,3951,-0.06074757526137753
lstm_h64_l2,168,1,7,74817,26.201052613294184,12.987462995932882,0.9223289099142792,21.896745407898237,-5.553326773677907,3951,-0.23129944917051826
lstm_h64_l2,168,1,31415,74817,23.156704953866676,11.815375602547933,0.9393297972403459,20.628538326982255,-3.5371723961151194,3951,-0.08823254069697528
lstm_h64_l2,168,3,42,74817,42.328909871947225,23.58151074885023,0.7976630432260333,34.01423886805476,-6.726932170578489,3939,0.0017194636244856065
lstm_h64_l2,168,3,1337,74817,43.943771164430025,24.505456941006116,0.7819301148602719,34.89351315974937,-8.490467486230736,3939,-0.036365254411217185
lstm_h64_l2,168,3,2024,74817,42.54772422486323,23.736046774923295,0.7955657217674152,34.23000666896453,-7.1233537680534775,3939,-0.0034410309466352818
lstm_h64_l2,168,3,7,74817,42.368541864640605,23.604312012567394,0.7972839750730443,34.20014783113168,-6.7531857063983765,3939,0.0007847868977930439
lstm_h64_l2,168,3,31415,74817,41.225076546800516,22.81263770678462,0.8080783417584769,33.394768256443044,-2.0731032992898073,3939,0.027752152092725968
lstm_h64_l2,168,6,42,74817,56.480844932365954,34.238313693486326,0.6409915769067493,46.103301884639684,-2.3784474418034556,3921,0.06293104483487977
lstm_h64_l2,168,6,1337,74817,58.7844970242145,35.31669980234666,0.6111090099152784,48.29598979778546,-14.755196218710685,3921,0.024711346433458625
lstm_h64_l2,168,6,2024,74817,56.92597534776767,34.18937636798579,0.6353105255896974,46.507168100982085,-8.077214180214208,3921,0.05554592349379173
lstm_h64_l2,168,6,7,74817,60.64159618194072,35.7784839025681,0.5861494693661989,47.630925965191025,-13.185997861645397,3921,-0.0060996297382400755
lstm_h64_l2,168,6,31415,74817,57.49939768023787,34.45868170181712,0.6279263977306475,47.166703585051486,-8.459913791648548,3921,0.046032321730226755
lstm_h64_l2,168,12,42,74817,79.43421729297702,50.32998303606775,0.29534172144974824,66.42050451206882,-24.103916367222187,3885,-0.018393045460908253
lstm_h64_l2,168,12,1337,74817,72.58241992156893,46.95784228542018,0.41166294175839424,62.227704450481426,-9.94328676521269,3885,0.06945099744333605
lstm_h64_l2,168,12,2024,74817,74.90473230555244,47.85497422017107,0.37341235112325855,63.23501257765549,-19.12590370673883,3885,0.03967759673726956
lstm_h64_l2,168,12,7,74817,73.3042442386724,46.65671109941727,0.399902857865419,60.72299741310626,-13.895678476681361,3885,0.06019678824188479
lstm_h64_l2,168,12,31415,74817,72.5463380060032,46.62741517769738,0.4122477404357314,60.6588187601254,-15.285379150782648,3885,0.06991358866826769
lstm_h64_l2,168,24,42,74817,88.0785853364943,61.08075084046446,0.1473263421723945,77.231474494313,-15.337713259915056,3813,0.09469641545450658
lstm_h64_l2,168,24,1337,74817,90.32025903825584,61.5348979645248,0.10337151076021178,78.56869393427466,-21.336391125339677,3813,0.07165568166168945
lstm_h64_l2,168,24,2024,74817,87.5839977740862,58.553534155815605,0.15687549052571315,74.8791745339752,-14.980740757400502,3813,0.09977996546168577
lstm_h64_l2,168,24,7,74817,89.24919038725116,61.46915398804906,0.12451087608642397,78.32123775388311,-19.806581734741126,3813,0.08266451298367805
lstm_h64_l2,168,24,31415,74817,88.30549887089921,59.0871652465135,0.14292726095702213,75.99220468025585,-17.089413230248073,3813,0.09236411600516992
